Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	DNA catabolic process (GO:0006308)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	ISG20
GO_Biological_Process_2018	positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	PHB
GO_Biological_Process_2018	positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	PMAIP1
GO_Biological_Process_2018	positive regulation of interleukin-6 secretion (GO:2000778)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	PYCARD
GO_Biological_Process_2018	virion assembly (GO:0019068)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	CHMP5
GO_Biological_Process_2018	positive regulation of response to biotic stimulus (GO:0002833)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	CYBA
GO_Biological_Process_2018	positive regulation by host of viral transcription (GO:0043923)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	JUN
GO_Biological_Process_2018	regulation of T cell migration (GO:2000404)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	PYCARD
GO_Biological_Process_2018	regulation of myelination (GO:0031641)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	TYMP
GO_Biological_Process_2018	negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	CARD16
GO_Biological_Process_2018	cellular response to glucocorticoid stimulus (GO:0071385)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	ZFP36
GO_Biological_Process_2018	spindle assembly checkpoint (GO:0071173)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	MAD1L1
GO_Biological_Process_2018	mitotic spindle assembly checkpoint (GO:0007094)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	MAD1L1
GO_Biological_Process_2018	mitotic spindle checkpoint (GO:0071174)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	MAD1L1
GO_Biological_Process_2018	positive regulation of cellular protein catabolic process (GO:1903364)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	CTSC
GO_Biological_Process_2018	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/17	0.1011380837478707	0.2001727758060111	0	0	10.009576612903226	22.93462789217583	PLEK
GO_Biological_Process_2018	regulation of protein targeting to mitochondrion (GO:1903214)	2/88	0.1049569589458899	0.2055999423938575	0	0	3.7415390432974096	8.434195748447147	UBL5;RAC2
GO_Biological_Process_2018	regulation of cholesterol efflux (GO:0010874)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	NFKBIA
GO_Biological_Process_2018	regulation of keratinocyte proliferation (GO:0010837)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	ZFP36
GO_Biological_Process_2018	positive regulation of p38MAPK cascade (GO:1900745)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	NCF1
GO_Biological_Process_2018	acute-phase response (GO:0006953)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	PLSCR1
GO_Biological_Process_2018	endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	BCL2
GO_Biological_Process_2018	maintenance of protein localization in organelle (GO:0072595)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	ARL2
GO_Biological_Process_2018	regulation of cAMP-mediated signaling (GO:0043949)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	PF4
GO_Biological_Process_2018	regulation of microtubule polymerization or depolymerization (GO:0031110)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	ARL2
GO_Biological_Process_2018	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	CARD16
GO_Biological_Process_2018	negative regulation of RNA splicing (GO:0033119)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	TMBIM6
GO_Biological_Process_2018	positive regulation of metabolic process (GO:0009893)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	IGHA1
GO_Biological_Process_2018	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	SOD1
GO_Biological_Process_2018	response to organophosphorus (GO:0046683)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	JUN
GO_Biological_Process_2018	mRNA destabilization (GO:0061157)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	ZFP36
GO_Biological_Process_2018	negative regulation of calcium-mediated signaling (GO:0050849)	1/18	0.1067607406651116	0.2055999423938575	0	0	9.420303605313093	21.074773673487663	PLEK
GO_Biological_Process_2018	regulation of neuron apoptotic process (GO:0043523)	2/89	0.1069483697424518	0.2056145425014814	0	0	3.698345948976731	8.267316140268152	BCL2;SOD1
GO_Biological_Process_2018	phosphate-containing compound metabolic process (GO:0006796)	3/183	0.1071589505062155	0.2056731453413414	0	0	2.690573770491804	6.009240538617679	RARRES3;PLCG2;PIP4K2A
GO_Biological_Process_2018	regulation of cell cycle process (GO:0010564)	2/90	0.1089499685283116	0.2079448846422386	0	0	3.6561345158906136	8.105162151372486	PLK3;MAD1L1
GO_Biological_Process_2018	regulation of cytokine-mediated signaling pathway (GO:0001959)	2/90	0.1089499685283116	0.2079448846422386	0	0	3.6561345158906136	8.105162151372486	PYCARD;SOCS1
GO_Biological_Process_2018	regulation of JNK cascade (GO:0046328)	2/90	0.1089499685283116	0.2079448846422386	0	0	3.6561345158906136	8.105162151372486	PYCARD;NCF1
GO_Biological_Process_2018	proteolysis (GO:0006508)	4/291	0.1097148508054285	0.2079448846422386	0	0	2.2562271431451038	4.98596990496035	GZMA;GZMB;CTSC;GZMH
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	8/771	0.1103018978711765	0.2079448846422386	0	0	1.712717455836722	3.775744114566871	PSMC5;SP100;PLSCR1;JUN;NCF1;IRF7;PHB;PF4
GO_Biological_Process_2018	regulation of mitotic spindle assembly (GO:1901673)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	CHMP5
GO_Biological_Process_2018	negative regulation of protein localization to plasma membrane (GO:1903077)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	GBP1
GO_Biological_Process_2018	negative regulation of protein localization to cell periphery (GO:1904376)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	GBP1
GO_Biological_Process_2018	positive regulation of blood coagulation (GO:0030194)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	PLEK
GO_Biological_Process_2018	regulation of platelet activation (GO:0010543)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	PLEK
GO_Biological_Process_2018	positive regulation of STAT cascade (GO:1904894)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	IL7R
GO_Biological_Process_2018	positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	JUN
GO_Biological_Process_2018	positive regulation of activated T cell proliferation (GO:0042104)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	PYCARD
GO_Biological_Process_2018	negative regulation of calcium ion transport (GO:0051926)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	TMBIM6
GO_Biological_Process_2018	negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	CARD16
GO_Biological_Process_2018	Rac protein signal transduction (GO:0016601)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	RAC2
GO_Biological_Process_2018	cellular response to zinc ion (GO:0071294)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	MT2A
GO_Biological_Process_2018	hexose transmembrane transport (GO:0035428)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	PPBP
GO_Biological_Process_2018	positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	CYBA
GO_Biological_Process_2018	regulation of transcription factor import into nucleus (GO:0042990)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	NFKBIA
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	BCL2
GO_Biological_Process_2018	positive regulation of interferon-alpha production (GO:0032727)	1/19	0.1123485059757103	0.2079448846422386	0	0	8.896505376344086	19.44909147760092	IRF7
GO_Biological_Process_2018	cellular transition metal ion homeostasis (GO:0046916)	2/93	0.1150138783546256	0.2125337363769943	0	0	3.535066559456803	7.645297202926548	MT2A;SOD1
GO_Biological_Process_2018	vacuolar acidification (GO:0007035)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	ATP6V0E1
GO_Biological_Process_2018	negative regulation of innate immune response (GO:0045824)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	IFI16
GO_Biological_Process_2018	cell projection assembly (GO:0030031)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	RAC2
GO_Biological_Process_2018	negative regulation of intracellular protein transport (GO:0090317)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	SP100
GO_Biological_Process_2018	regulation of epidermal cell differentiation (GO:0045604)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	ZFP36
GO_Biological_Process_2018	regulation of toll-like receptor signaling pathway (GO:0034121)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	IRF7
GO_Biological_Process_2018	negative regulation of macromolecule biosynthetic process (GO:0010558)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	PF4
GO_Biological_Process_2018	regulation of regulatory T cell differentiation (GO:0045589)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	SOCS1
GO_Biological_Process_2018	positive regulation of T cell migration (GO:2000406)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	PYCARD
GO_Biological_Process_2018	regulation of DNA-templated transcription, elongation (GO:0032784)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	HMGN1
GO_Biological_Process_2018	regulation of anoikis (GO:2000209)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	BCL2
GO_Biological_Process_2018	positive regulation of gene silencing by miRNA (GO:2000637)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	ZFP36
GO_Biological_Process_2018	organelle disassembly (GO:1903008)	1/20	0.1179015944002206	0.2133813324961204	0	0	8.427843803056026	18.01792896923992	PLK3
GO_Biological_Process_2018	regulation of cell death (GO:0010941)	2/96	0.1211623151329431	0.2188600785089776	0	0	3.4217263449230235	7.221978377849126	JUN;PHB
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	2/97	0.1232296761438579	0.2188600785089776	0	0	3.385537013264869	7.088317055808239	BST2;IFITM1
GO_Biological_Process_2018	response to nicotine (GO:0035094)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	BCL2
GO_Biological_Process_2018	negative regulation of viral process (GO:0048525)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	ZFP36
GO_Biological_Process_2018	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	PYCARD
GO_Biological_Process_2018	cortical actin cytoskeleton organization (GO:0030866)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	PLEK
GO_Biological_Process_2018	mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	COX6B1
GO_Biological_Process_2018	cellular response to copper ion (GO:0071280)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	MT2A
GO_Biological_Process_2018	mitochondrial fission (GO:0000266)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	MX1
GO_Biological_Process_2018	mitochondrial calcium ion transmembrane transport (GO:0006851)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	PHB
GO_Biological_Process_2018	positive regulation of lamellipodium organization (GO:1902745)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	RAC2
GO_Biological_Process_2018	negative regulation of cytokine biosynthetic process (GO:0042036)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	ZFP36
GO_Biological_Process_2018	negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)	1/21	0.1234202194043621	0.2188600785089776	0	0	8.006048387096774	16.749936822620242	PLEK
GO_Biological_Process_2018	phosphatidylinositol biosynthetic process (GO:0006661)	2/98	0.125305662893095	0.2218590186417278	0	0	3.35010162601626	6.958158475626679	PLCG2;PIP4K2A
GO_Biological_Process_2018	regulation of calcium ion transport into cytosol (GO:0010522)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	TMBIM6
GO_Biological_Process_2018	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	SOCS1
GO_Biological_Process_2018	positive regulation of biosynthetic process (GO:0009891)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	CYBA
GO_Biological_Process_2018	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	CTSC
GO_Biological_Process_2018	hematopoietic progenitor cell differentiation (GO:0002244)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	PLEK
GO_Biological_Process_2018	nuclear transport (GO:0051169)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	ANP32A
GO_Biological_Process_2018	negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	TMBIM6
GO_Biological_Process_2018	negative regulation of GTPase activity (GO:0034260)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	ARL2
GO_Biological_Process_2018	positive regulation of interleukin-10 production (GO:0032733)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	PYCARD
GO_Biological_Process_2018	positive regulation of phosphatase activity (GO:0010922)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	PLEK
GO_Biological_Process_2018	glucose transport (GO:0015758)	1/22	0.1289045931711755	0.224404032624211	0	0	7.624423963133641	15.620025745756442	PPBP
GO_Biological_Process_2018	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/201	0.1315522565704318	0.228371406615326	0	0	2.4437406855439643	4.956764151463559	PYCARD;CCL4;PHB
GO_Biological_Process_2018	protein processing (GO:0016485)	2/101	0.1315835250025258	0.228371406615326	0	0	3.248090662724809	6.587496385480861	GZMB;GZMH
GO_Biological_Process_2018	positive regulation of multicellular organismal process (GO:0051240)	3/202	0.132961152720982	0.2286636752605626	0	0	2.43133701293352	4.905704504793087	IFI16;RTN4;SOD1
GO_Biological_Process_2018	regulation of protein oligomerization (GO:0032459)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	PMAIP1
GO_Biological_Process_2018	positive regulation of ERBB signaling pathway (GO:1901186)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	RTN4
GO_Biological_Process_2018	cellular response to interleukin-6 (GO:0071354)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	PHB
GO_Biological_Process_2018	positive regulation of protein oligomerization (GO:0032461)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	PMAIP1
GO_Biological_Process_2018	positive regulation of mRNA catabolic process (GO:0061014)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	ZFP36
GO_Biological_Process_2018	response to alkaloid (GO:0043279)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	BCL2
GO_Biological_Process_2018	negative regulation of axonogenesis (GO:0050771)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	RTN4
GO_Biological_Process_2018	negative regulation of transcription factor import into nucleus (GO:0042992)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	NFKBIA
GO_Biological_Process_2018	regulation of cell size (GO:0008361)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	PLEK
GO_Biological_Process_2018	viral budding (GO:0046755)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	CHMP5
GO_Biological_Process_2018	regulation of androgen receptor signaling pathway (GO:0060765)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	PHB
GO_Biological_Process_2018	negative regulation of axon extension (GO:0030517)	1/23	0.134354926532257	0.2286636752605626	0	0	7.277492668621701	14.607894711747354	RTN4
GO_Biological_Process_2018	eosinophil migration (GO:0072677)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	CCL4
GO_Biological_Process_2018	positive regulation of microtubule polymerization (GO:0031116)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	ARL2
GO_Biological_Process_2018	positive regulation of immune effector process (GO:0002699)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PHB
GO_Biological_Process_2018	negative regulation of protein localization to membrane (GO:1905476)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	GBP1
GO_Biological_Process_2018	response to glucocorticoid (GO:0051384)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	ZFP36
GO_Biological_Process_2018	response to dsRNA (GO:0043331)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PMAIP1
GO_Biological_Process_2018	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PLK3
GO_Biological_Process_2018	cellular modified amino acid biosynthetic process (GO:0042398)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PLSCR1
GO_Biological_Process_2018	negative regulation of developmental growth (GO:0048640)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	RTN4
GO_Biological_Process_2018	negative regulation of sequestering of calcium ion (GO:0051283)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PLCG2
GO_Biological_Process_2018	regulation of actin filament bundle assembly (GO:0032231)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PLEK
GO_Biological_Process_2018	positive regulation of DNA-templated transcription, elongation (GO:0032786)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	HMGN1
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	BCL2
GO_Biological_Process_2018	receptor catabolic process (GO:0032801)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	MYLIP
GO_Biological_Process_2018	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	NCF1
GO_Biological_Process_2018	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	ARL2
GO_Biological_Process_2018	eosinophil chemotaxis (GO:0048245)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	CCL4
GO_Biological_Process_2018	regulation of transmembrane transport (GO:0034762)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	BCL2
GO_Biological_Process_2018	regulation of cell cycle G1/S phase transition (GO:1902806)	1/24	0.1397714290303165	0.2313318434095964	0	0	6.9607293127629735	13.696953111939228	PSME2
GO_Biological_Process_2018	response to endoplasmic reticulum stress (GO:0034976)	2/106	0.1422021429377814	0.2350142507018037	0	0	3.0911507191995	6.029307072135791	JUN;BCL2
GO_Biological_Process_2018	cellular response to starvation (GO:0009267)	2/107	0.1443476125082117	0.235463381966154	0	0	3.061556329849013	5.925736917130706	IFI16;PMAIP1
GO_Biological_Process_2018	cellular response to epidermal growth factor stimulus (GO:0071364)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	ZFP36
GO_Biological_Process_2018	heterotypic cell-cell adhesion (GO:0034113)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	CD2
GO_Biological_Process_2018	regulation of centrosome duplication (GO:0010824)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	CHMP5
GO_Biological_Process_2018	regulation of spindle assembly (GO:0090169)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	CHMP5
GO_Biological_Process_2018	response to copper ion (GO:0046688)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	MT2A
GO_Biological_Process_2018	negative regulation of insulin receptor signaling pathway (GO:0046627)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	SOCS1
GO_Biological_Process_2018	regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	PMAIP1
GO_Biological_Process_2018	regulation of vascular smooth muscle cell proliferation (GO:1904705)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	JUN
GO_Biological_Process_2018	response to alcohol (GO:0097305)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	SOD1
GO_Biological_Process_2018	regulation of lamellipodium assembly (GO:0010591)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	RAC2
GO_Biological_Process_2018	regulation of glucose metabolic process (GO:0010906)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	PMAIP1
GO_Biological_Process_2018	positive regulation of interleukin-1 beta secretion (GO:0050718)	1/25	0.1451543090229181	0.235463381966154	0	0	6.670362903225806	12.87351959604309	PYCARD
GO_Biological_Process_2018	regulation of complement activation (GO:0030449)	2/109	0.1486589328629901	0.2387157073888847	0	0	3.0040270496162904	5.72597787609608	IGKC;PHB
GO_Biological_Process_2018	negative regulation of cellular response to insulin stimulus (GO:1900077)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	SOCS1
GO_Biological_Process_2018	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	CCND3
GO_Biological_Process_2018	apoptotic cell clearance (GO:0043277)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	RAC2
GO_Biological_Process_2018	cytoskeleton-dependent intracellular transport (GO:0030705)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	DYNLL1
GO_Biological_Process_2018	regulation of viral entry into host cell (GO:0046596)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	IFITM1
GO_Biological_Process_2018	positive regulation of interferon-beta production (GO:0032728)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	IRF7
GO_Biological_Process_2018	regulation of centrosome cycle (GO:0046605)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	CHMP5
GO_Biological_Process_2018	regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	JUN
GO_Biological_Process_2018	regulation of p38MAPK cascade (GO:1900744)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	NCF1
GO_Biological_Process_2018	phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	RARRES3
GO_Biological_Process_2018	regulation of NF-kappaB import into nucleus (GO:0042345)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	NFKBIA
GO_Biological_Process_2018	regulation of T cell receptor signaling pathway (GO:0050856)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	GBP1
GO_Biological_Process_2018	regulation of supramolecular fiber organization (GO:1902903)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	ARL2
GO_Biological_Process_2018	negative regulation of catalytic activity (GO:0043086)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	GZMA
GO_Biological_Process_2018	positive regulation of cAMP metabolic process (GO:0030816)	1/26	0.1505037734851112	0.2387157073888847	0	0	6.403225806451613	12.126218507747616	PF4
GO_Biological_Process_2018	cellular response to DNA damage stimulus (GO:0006974)	4/329	0.1511447171312173	0.2393998154838421	0	0	1.9885568976478067	3.7574130768096494	PYCARD;PLK3;BCL2;IRF7
GO_Biological_Process_2018	negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	1/27	0.1558200282226172	0.245105333650453	0	0	6.156637717121588	11.445519530111168	SOCS1
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/27	0.1558200282226172	0.245105333650453	0	0	6.156637717121588	11.445519530111168	BCL2
GO_Biological_Process_2018	phosphatidylserine metabolic process (GO:0006658)	1/27	0.1558200282226172	0.245105333650453	0	0	6.156637717121588	11.445519530111168	PLSCR1
GO_Biological_Process_2018	phagosome acidification (GO:0090383)	1/27	0.1558200282226172	0.245105333650453	0	0	6.156637717121588	11.445519530111168	ATP6V0E1
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol (GO:0051209)	1/27	0.1558200282226172	0.245105333650453	0	0	6.156637717121588	11.445519530111168	PLCG2
